Symbol,Live_Price,Price_As_Of
UJJIVANSFB,71.2699966430664,2026-08-10T06:06:12+00:00
ULTRACEMCO,12078.0,2026-08-10T06:06:12+00:00
ULTRAMAR,400.3500061035156,2026-08-10T06:06:12+00:00
UMAEXPORTS,20.399999618530273,2026-08-10T06:06:12+00:00
UMESLTD,5.380000114440918,2026-08-10T06:06:12+00:00
UMIYA-MRO,88.95999908447266,2026-08-10T06:06:12+00:00
UNICHEMLAB,497.29998779296875,2026-08-10T06:06:12+00:00
UNIDT,233.89999389648438,2026-08-10T06:06:12+00:00
UNIECOM,85.62000274658203,2026-08-10T06:06:12+00:00
UNIENTER,96.5,2026-08-10T06:06:12+00:00
UNIINFO,12.350000381469727,2026-08-10T06:06:12+00:00
UNIMECH,1439.0999755859375,2026-08-10T06:06:12+00:00
UNIONBANK,182.8000030517578,2026-08-10T06:06:12+00:00
UNIPARTS,830.5,2026-08-10T06:06:12+00:00
UNITDSPR,1531.0,2026-08-10T06:06:12+00:00
UNITECH,4.119999885559082,2026-08-10T06:06:12+00:00
UNITEDPOLY,28.899999618530273,2026-08-10T06:06:12+00:00
UNITEDTEA,471.0,2026-08-10T06:06:12+00:00
UNIVASTU,128.5,2026-08-10T06:06:12+00:00
UNIVCABLES,1684.0,2026-08-10T06:06:12+00:00
UNIVPHOTO,470.04998779296875,2026-08-10T06:06:12+00:00
UNOMINDA,1291.0,2026-08-10T06:06:12+00:00
UPL,571.9500122070312,2026-08-10T06:06:12+00:00
URAVIDEF,108.9000015258789,2026-08-10T06:06:12+00:00
URBANCO,142.8000030517578,2026-08-10T06:06:12+00:00
URJA,9.710000038146973,2026-08-10T06:06:12+00:00
USHAMART,519.7999877929688,2026-08-10T06:06:12+00:00
USK,22.030000686645508,2026-08-10T06:06:12+00:00
UTIAMC,908.7999877929688,2026-08-10T06:06:12+00:00
UTKARSHBNK,14.199999809265137,2026-08-10T06:06:12+00:00
UTLSOLAR,393.45001220703125,2026-08-10T06:06:12+00:00
UTTAMSUGAR,256.3399963378906,2026-08-10T06:06:12+00:00
UYFINCORP,20.950000762939453,2026-08-10T06:06:12+00:00
V2RETAIL,218.0800018310547,2026-08-10T06:06:12+00:00
VADILALIND,7482.0,2026-08-10T06:06:12+00:00
VAIBHAVGBL,241.1999969482422,2026-08-10T06:06:12+00:00
VAISHALI,8.289999961853027,2026-08-10T06:06:12+00:00
VAKRANGEE,6.03000020980835,2026-08-10T06:06:12+00:00
VALIANTLAB,67.80999755859375,2026-08-10T06:06:12+00:00
VALIANTORG,297.1000061035156,2026-08-10T06:06:12+00:00
VAML,476.25,2026-08-10T06:06:12+00:00
VARDHACRLC,45.400001525878906,2026-08-10T06:06:12+00:00
VARDMNPOLY,6.730000019073486,2026-08-10T06:06:12+00:00
VARROC,827.0,2026-08-10T06:06:12+00:00
VASCONEQ,34.84000015258789,2026-08-10T06:06:12+00:00
VASWANI,51.400001525878906,2026-08-10T06:06:12+00:00
VBL,445.25,2026-08-10T06:06:12+00:00
VCL,1.399999976158142,2026-08-10T06:06:12+00:00
VEDL,284.54998779296875,2026-08-10T06:06:12+00:00
VEDPOWER,36.66999816894531,2026-08-10T06:06:12+00:00
VEEDOL,1525.0,2026-08-10T06:06:12+00:00
VELJAN,1720.0999755859375,2026-08-10T06:06:12+00:00
VENKEYS,1580.4000244140625,2026-08-10T06:06:12+00:00
VENTIVE,601.3499755859375,2026-08-10T06:06:12+00:00
VENUSPIPES,1714.0,2026-08-10T06:06:12+00:00
VENUSREM,1505.0,2026-08-10T06:06:12+00:00
VERANDA,252.4499969482422,2026-08-10T06:06:12+00:00
VERTOZ,36.189998626708984,2026-08-10T06:06:12+00:00
VESUVIUS,449.54998779296875,2026-08-10T06:06:12+00:00
VETO,121.20999908447266,2026-08-10T06:06:12+00:00
VGL,61.220001220703125,2026-08-10T06:06:12+00:00
VGUARD,320.79998779296875,2026-08-10T06:06:12+00:00
VHL,3593.699951171875,2026-08-10T06:06:12+00:00
VHLTD,126.48999786376953,2026-08-10T06:06:12+00:00
VIDHIING,318.0,2026-08-10T06:06:12+00:00
VIDYAWIRES,96.54000091552734,2026-08-10T06:06:12+00:00
VIJAYA,1375.4000244140625,2026-08-10T06:06:12+00:00
VIJIFIN,11.470000267028809,2026-08-10T06:06:12+00:00
VIKASECO,1.1299999952316284,2026-08-10T06:06:12+00:00
VIKASLIFE,1.2699999809265137,2026-08-10T06:06:12+00:00
VIKRAMSOLR,159.61000061035156,2026-08-10T06:06:12+00:00
VIKRAN,71.91999816894531,2026-08-10T06:06:12+00:00
VIMTALABS,644.8499755859375,2026-08-10T06:06:12+00:00
VINATIORGA,1328.9000244140625,2026-08-10T06:06:12+00:00
VINCOFE,148.60000610351562,2026-08-10T06:06:12+00:00
VINDHYATEL,2424.89990234375,2026-08-10T06:06:12+00:00
VINEETLAB,35.970001220703125,2026-08-10T06:06:12+00:00
VINNY,1.0700000524520874,2026-08-10T06:06:12+00:00
VINYLINDIA,242.6999969482422,2026-08-10T06:06:12+00:00
VIPCLOTHNG,20.149999618530273,2026-08-10T06:06:12+00:00
VIPIND,320.04998779296875,2026-08-10T06:06:12+00:00
VIPULLTD,11.699999809265137,2026-08-10T06:06:12+00:00
VIRINCHI,15.649999618530273,2026-08-10T06:06:12+00:00
VISACHROME,38.0,2026-08-10T06:06:12+00:00
VISAKAIND,98.66999816894531,2026-08-10T06:06:12+00:00
VISHNU,584.4500122070312,2026-08-10T06:06:12+00:00
VISHWARAJ,5.429999828338623,2026-08-10T06:06:12+00:00
VISL,36.970001220703125,2026-08-10T06:06:12+00:00
VITAL,51.45000076293945,2026-08-10T06:06:12+00:00
VIVIANA,709.0,2026-08-10T06:06:12+00:00
VIVIDHA,0.550000011920929,2026-08-10T06:06:12+00:00
VIVIMEDLAB,4.940000057220459,2026-08-10T06:06:12+00:00
VIYASH,278.1499938964844,2026-08-10T06:06:12+00:00
VLEGOV,10.970000267028809,2026-08-10T06:06:12+00:00
VLSFINANCE,269.70001220703125,2026-08-10T06:06:12+00:00
VMART,807.25,2026-08-10T06:06:12+00:00
VMM,108.43000030517578,2026-08-10T06:06:12+00:00
VMSTMT,49.20000076293945,2026-08-10T06:06:12+00:00
VOEPL,503.1000061035156,2026-08-10T06:06:12+00:00
VOGL,39.400001525878906,2026-08-10T06:06:12+00:00
VOLTAMP,10211.0,2026-08-10T06:06:12+00:00
VOLTAS,1275.0,2026-08-10T06:06:12+00:00
VPRPL,37.11000061035156,2026-08-10T06:06:12+00:00
VRAJ,126.27999877929688,2026-08-10T06:06:12+00:00
VRLLOG,286.45001220703125,2026-08-10T06:06:12+00:00
VSSL,345.6000061035156,2026-08-10T06:06:12+00:00
VSTIND,220.0,2026-08-10T06:06:12+00:00
VSTL,107.48999786376953,2026-08-10T06:06:12+00:00
VSTTILLERS,4499.2998046875,2026-08-10T06:06:12+00:00
VTL,611.0,2026-08-10T06:06:12+00:00
WAAREEENER,2711.5,2026-08-10T06:06:12+00:00
WAAREEINDO,312.04998779296875,2026-08-10T06:06:12+00:00
WAAREERTL,912.0,2026-08-10T06:06:12+00:00
WABAG,1943.0,2026-08-10T06:06:12+00:00
WAKEFIT,126.41999816894531,2026-08-10T06:06:12+00:00
WALCHANNAG,235.25,2026-08-10T06:06:12+00:00
WANBURY,252.3000030517578,2026-08-10T06:06:12+00:00
WCIL,88.55000305175781,2026-08-10T06:06:12+00:00
WEALTH,945.0,2026-08-10T06:06:12+00:00
WEBELSOLAR,94.83000183105469,2026-08-10T06:06:12+00:00
WEIZMANIND,78.19999694824219,2026-08-10T06:06:12+00:00
WEL,127.16999816894531,2026-08-10T06:06:12+00:00
WELCORP,1845.0,2026-08-10T06:06:12+00:00
WELENT,580.2999877929688,2026-08-10T06:06:12+00:00
WELINV,1811.0999755859375,2026-08-10T06:06:12+00:00
WELSPLSOL,48.810001373291016,2026-08-10T06:06:12+00:00
WELSPUNLIV,166.89999389648438,2026-08-10T06:06:12+00:00
WENDT,8220.0,2026-08-10T06:06:12+00:00
WESTLIFE,594.3499755859375,2026-08-10T06:06:12+00:00
WEWIN,47.099998474121094,2026-08-10T06:06:12+00:00
WEWORK,750.0,2026-08-10T06:06:12+00:00
WHEELS,1431.5999755859375,2026-08-10T06:06:12+00:00
WHIRLPOOL,805.7000122070312,2026-08-10T06:06:12+00:00
WILLAMAGOR,26.889999389648438,2026-08-10T06:06:12+00:00
WINDLAS,866.7999877929688,2026-08-10T06:06:12+00:00
WINDMACHIN,292.04998779296875,2026-08-10T06:06:12+00:00
WIPL,165.0,2026-08-10T06:06:12+00:00
WIPRO,186.74000549316406,2026-08-10T06:06:12+00:00
WOCKPHARMA,1994.4000244140625,2026-08-10T06:06:12+00:00
WONDERLA,488.1499938964844,2026-08-10T06:06:12+00:00
WORTHPERI,162.0800018310547,2026-08-10T06:06:12+00:00
WPIL,439.95001220703125,2026-08-10T06:06:12+00:00
WSI,60.52000045776367,2026-08-10T06:06:12+00:00
WSTCSTPAPR,591.5,2026-08-10T06:06:12+00:00
XCHANGING,68.43000030517578,2026-08-10T06:06:12+00:00
XELPMOC,82.0999984741211,2026-08-10T06:06:12+00:00
XPROINDIA,1049.0,2026-08-10T06:06:12+00:00
XTGLOBAL,32.209999084472656,2026-08-10T06:06:12+00:00
XTRANET,143.02000427246094,2026-08-10T06:06:12+00:00
YASHO,4240.0,2026-08-10T06:06:12+00:00
YATHARTH,906.8499755859375,2026-08-10T06:06:12+00:00
YATRA,104.0,2026-08-10T06:06:12+00:00
YESBANK,22.6200008392334,2026-08-10T06:06:12+00:00
YUKEN,792.0,2026-08-10T06:06:12+00:00
ZAGGLE,207.88999938964844,2026-08-10T06:06:12+00:00
ZEEL,94.5999984741211,2026-08-10T06:06:12+00:00
ZEELEARN,7.849999904632568,2026-08-10T06:06:12+00:00
ZEEMEDIA,7.050000190734863,2026-08-10T06:06:12+00:00
ZENITHEXPO,227.11000061035156,2026-08-10T06:06:12+00:00
ZENITHSTL,5.340000152587891,2026-08-10T06:06:12+00:00
ZENSARTECH,503.0,2026-08-10T06:06:12+00:00
ZENTEC,1712.0,2026-08-10T06:06:12+00:00
ZFCVINDIA,2620.0,2026-08-10T06:06:12+00:00
ZFSTEERING,668.0,2026-08-10T06:06:12+00:00
ZIMLAB,112.5,2026-08-10T06:06:12+00:00
ZODIAC,250.64999389648438,2026-08-10T06:06:12+00:00
ZODIACLOTH,76.36000061035156,2026-08-10T06:06:12+00:00
ZOTA,1274.199951171875,2026-08-10T06:06:12+00:00
ZSARACOM,11800.0,2026-08-10T06:06:12+00:00
ZUARI,230.4199981689453,2026-08-10T06:06:12+00:00
ZUARIIND,261.6499938964844,2026-08-10T06:06:12+00:00
ZYDUSLIFE,1114.4000244140625,2026-08-10T06:06:12+00:00
ZYDUSWELL,522.1500244140625,2026-08-10T06:06:12+00:00
