Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
SOMICONVEY,Somi Conveyor Beltings Limited,Industrials,Specialty Industrial Machinery,87.6500015258789,False,4.43,False,False,-46.42,-44.9,False,90.11,102.11,False,EXIT
AKSHOPTFBR,Aksh Optifibre Limited,Technology,Communication Equipment,6.75,False,1.0,False,True,-19.25,-19.76,False,148.0,583.0,False,EXIT
HILTON,Hilton Metal Forging Limited,Industrials,Metal Fabrication,20.040000915527344,False,5.0,False,False,-72.56,-70.98,False,267.0,230.0,True,EXIT
SIL,Standard Industries Limited,Consumer Cyclical,Textile Manufacturing,19.59000015258789,False,63.0,False,True,-2.16,4.02,False,212.0,434.0,False,EXIT
BEARDSELL,Beardsell Limited,Industrials,Building Products & Equipment,24.899999618530273,False,11.0,True,False,-26.94,-25.46,False,268.0,261.0,True,EXIT
LOVABLE,Lovable Lingerie Limited,Consumer Cyclical,Apparel Manufacturing,71.66000366210938,False,3.16,False,False,-33.48,-27.23,False,38.52,197.32,False,EXIT
JETFREIGHT,Jet Freight Logistics Limited,Industrials,Integrated Freight & Logistics,22.290000915527344,False,8.0,True,True,55.85,57.14,True,504.0,457.0,True,HOLD
SHYAMCENT,Shyam Century Ferrous Limited,Basic Materials,Steel,5.039999961853027,False,-5.95,False,False,-35.45,-34.99,False,8.54,207.36,False,EXIT
ARTNIRMAN,Art Nirman Limited,Real Estate,Real Estate - Development,41.189998626708984,False,0.39,False,False,-5.59,-20.65,False,33.84,81.13,False,EXIT
NARMADA,Narmada Agrobase Limited,Basic Materials,Agricultural Inputs,15.1899995803833,False,3.59,False,False,27.14,27.43,True,89.56,77.56,True,EXIT
GROBTEA,The Grob Tea Company Limited,Consumer Defensive,Farm Products,927.0,False,8.0,False,False,-12.51,-16.36,False,119.0,119.0,True,EXIT
COMPUSOFT,Compucom Software Limited,Consumer Defensive,Education & Training Services,13.1899995803833,False,3.29,False,False,-35.04,-38.74,False,28.73,64.59,False,EXIT
LOYALTEX,Loyal Textile Mills Limited,Consumer Cyclical,Textile Manufacturing,225.1999969482422,False,-44.0,False,True,-39.98,-33.71,False,379.0,1763.0,False,EXIT
VAISHALI,Vaishali Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8.470000267028809,False,4.0,False,True,-46.16,-34.32,False,108.0,109.0,False,EXIT
DUCON,Ducon Infratechnologies Limited,Industrials,Specialty Industrial Machinery,3.0899999141693115,False,2.0,False,False,-47.8,-46.28,False,231.0,415.0,False,EXIT
MOTOGENFIN,The Motor & General Finance Limited,Real Estate,Real Estate Services,26.649999618530273,False,146.0,True,True,12.47,-2.82,False,7.0,15.0,False,HOLD
RAJSREESUG,Rajshree Sugars & Chemicals Limited,Consumer Defensive,Confectioners,32.83000183105469,False,-8.0,False,False,-19.71,-23.51,False,557.0,767.0,False,EXIT
NORBTEAEXP,Norben Tea & Exports Limited,Consumer Defensive,Farm Products,60.81999969482422,False,-0.27,False,False,73.22,68.8,True,8.13,8.07,True,EXIT
RELCHEMQ,Reliance Chemotex Industries Limited,Consumer Cyclical,Textile Manufacturing,119.08999633789062,False,6.0,False,False,-37.73,-31.47,False,368.0,366.0,True,EXIT
OSWALSEEDS,ShreeOswal Seeds and Chemicals Limited,Basic Materials,Agricultural Inputs,12.149999618530273,False,6.0,True,False,-20.54,-20.12,False,118.0,114.0,True,EXIT
SPLIL,SPL Industries Limited,Consumer Cyclical,Apparel Manufacturing,31.959999084472656,False,8.27,False,False,-22.12,-15.89,False,72.3,284.65,False,EXIT
SEMAC,Semac Construction Limited,Industrials,Engineering & Construction,316.25,False,8.0,False,True,-46.11,-44.59,False,205.0,302.0,False,EXIT
DIGJAMLMTD,Digjam Limited,Consumer Cyclical,Textile Manufacturing,48.4900016784668,False,-1.14,False,True,-20.62,-14.4,False,36.79,132.47,False,EXIT
BHANDARI,Bhandari Hosiery Exports Limited,Consumer Cyclical,Apparel Manufacturing,2.9100000858306885,False,7.0,False,False,-51.9,-45.6,False,268.0,283.0,False,EXIT
SMLT,Sarthak Metals Limited,Industrials,Metal Fabrication,67.94999694824219,False,5.0,False,False,-41.79,-40.28,False,201.0,457.0,False,EXIT
INVENTURE,Inventure Growth & Securities Limited,Financial Services,Capital Markets,0.9100000262260437,False,-1.53,False,False,-44.74,-43.77,False,37.35,299.13,False,EXIT
BAGFILMS,B.A.G. Films and Media Limited,Communication Services,Broadcasting,4.690000057220459,False,3.94,True,False,-11.3,-29.59,False,45.05,44.05,True,EXIT
BANKA,Banka BioLoo Limited,Industrials,Pollution & Treatment Controls,81.97000122070312,False,0.62,False,True,-13.43,-11.98,False,63.56,59.76,True,EXIT
RAJMET,Rajnandini Metal Limited,Basic Materials,Copper,3.2799999713897705,False,2.0,False,False,-31.59,-31.14,False,241.0,1212.0,False,EXIT
MOKSH,Moksh Ornaments Limited,Consumer Cyclical,Luxury Goods,10.609999656677246,False,11.0,True,False,-31.98,-25.73,False,796.0,679.0,True,EXIT
KAKATCEM,Kakatiya Cement Sugar and Industries Limited,Basic Materials,Building Materials,103.7699966430664,False,-27.0,False,False,-36.95,-36.48,False,71.0,220.0,False,EXIT
PALASHSECU,Palash Securities Limited,Consumer Defensive,Packaged Foods,90.33999633789062,False,2.37,False,False,-24.02,-27.79,False,3.74,6.04,False,EXIT
SADBHIN,Sadbhav Infrastructure Project Limited,Industrials,Engineering & Construction,2.75,False,53.0,False,False,-28.7,-27.22,False,0.0,338.0,False,EXIT
GOYALALUM,Goyal Aluminiums Limited,Basic Materials,Aluminum,6.400000095367432,False,3.45,True,False,-16.28,-15.88,False,77.18,82.41,False,EXIT
RHFL,Reliance Home Finance Limited,Financial Services,Mortgage Finance,1.7799999713897705,False,,False,False,-66.15,-65.08,False,,2000.0,False,EXIT
BVCL,Barak Valley Cements Limited,Basic Materials,Building Materials,40.91999816894531,False,5.0,False,False,-15.44,-15.04,False,214.0,232.0,False,EXIT
AAKASH,Aakash Exploration Services Limited,Energy,Oil & Gas Equipment & Services,8.710000038146973,False,3.0,False,False,-30.64,-20.28,False,116.0,112.0,True,EXIT
SELMC,SEL Manufacturing Company Limited,Consumer Cyclical,Textile Manufacturing,27.510000228881836,False,-169.0,False,False,-18.09,-11.87,False,13.0,2323.0,False,EXIT
GLOBE,Globe Enterprises (India) Limited,Consumer Cyclical,Textile Manufacturing,2.0299999713897705,False,9.0,True,False,-16.26,-10.05,False,640.0,599.0,True,EXIT
AMDIND,AMD Industries Limited,Consumer Cyclical,Packaging & Containers,55.900001525878906,False,4.0,False,True,0.27,6.44,True,318.0,350.0,False,HOLD
PARASPETRO,Paras Petrofils Limited,Consumer Cyclical,Textile Manufacturing,2.440000057220459,False,-0.43,False,True,-13.03,-6.82,False,0.0,5.11,False,EXIT
REGENCERAM,Regency Ceramics Limited,Industrials,Building Products & Equipment,40.33000183105469,False,-24.0,False,False,-19.83,-18.37,False,50.0,38.0,True,EXIT
GRADIENTE,Gradiente Infotainment Limited,Communication Services,Entertainment,2.6600000858306885,False,4.27,True,False,,,False,46.38,37.02,True,EXIT
LPDC,Landmark Property Development Company Limited,Real Estate,Real Estate Services,7.559999942779541,False,8.46,True,True,10.45,-4.82,False,16.35,7.35,True,HOLD
FIBERWEB,Fiberweb (India) Limited,Consumer Cyclical,Textile Manufacturing,29.6200008392334,False,5.23,False,False,-50.63,-44.34,False,65.5,206.03,False,EXIT
KOHINOOR,Kohinoor Foods Limited,Consumer Defensive,Packaged Foods,23.100000381469727,False,85.0,False,False,-34.54,-38.24,False,161.0,1159.0,False,EXIT
GATECH,GACM Technologies Limited,Financial Services,Asset Management,0.7400000095367432,False,6.31,False,True,52.88,53.41,True,16.83,77.38,False,HOLD
PATINTLOG,Patel Integrated Logistics Limited,Industrials,Integrated Freight & Logistics,13.90999984741211,False,10.0,False,True,-15.63,-14.17,False,393.0,588.0,False,EXIT
CINEVISTA,Cinevista Limited,Communication Services,Entertainment,14.819999694824219,False,6.11,True,False,-2.98,-21.38,False,26.83,57.79,False,EXIT
BLBLIMITED,BLB Limited,Financial Services,Capital Markets,16.06999969482422,False,27.0,False,True,-7.27,-6.46,False,781.0,746.0,True,EXIT
NIBL,NRB Industrial Bearings Limited,Industrials,Tools & Accessories,33.290000915527344,False,-32.0,False,True,19.32,20.7,True,76.0,81.0,False,HOLD
HISARMETAL,Hisar Metal Industries Limited,Basic Materials,Steel,149.94000244140625,False,5.0,False,False,-23.87,-23.44,False,264.0,276.0,False,EXIT
NOIDATOLL,Noida Toll Bridge Company Limited,Industrials,Infrastructure Operations,4.150000095367432,False,28.0,False,False,2.07,3.48,True,44.0,129.0,False,EXIT
KHAITANLTD,Khaitan (India) Limited,Industrials,Industrial Distribution,143.1300048828125,False,7.0,True,True,22.58,23.94,True,124.0,112.0,True,HOLD
DHARAN,Dharan Infra-EPC Limited,Real Estate,Real Estate - Development,0.1599999964237213,False,-35.0,False,False,-50.5,-65.01,False,6.0,129.0,False,EXIT
ENERGYDEV,Energy Development Company Limited,Utilities,Utilities - Regulated Electric,16.420000076293945,False,-7.66,False,False,-12.45,-23.27,False,16.53,134.66,False,EXIT
ROLLT,Rollatainers Limited,Real Estate,Real Estate Services,3.0199999809265137,False,-0.72,False,True,126.87,110.15,True,0.0,170.91,False,HOLD
ORIENTLTD,Orient Press Limited,Consumer Cyclical,Packaging & Containers,75.01000213623047,False,-2.0,False,True,-26.73,-20.49,False,123.0,203.0,False,EXIT
TOKYOPLAST,Tokyo Plast International Limited,Consumer Cyclical,Packaging & Containers,80.0,False,1.71,False,False,-47.45,-41.16,False,80.94,79.93,True,EXIT
RSSOFTWARE,R S Software (India) Limited,Technology,Information Technology Services,33.81999969482422,False,-34.0,False,False,-59.92,-60.18,False,23.0,346.0,False,EXIT
ZENITHSTL,Zenith Steel Pipes & Industries Limited,Basic Materials,Steel,5.539999961853027,False,2.49,False,False,-34.89,-34.43,False,38.13,164.06,False,EXIT
BANARBEADS,Banaras Beads Limited,Consumer Cyclical,Footwear & Accessories,112.88999938964844,False,1.89,False,False,2.51,8.68,True,28.34,31.56,False,EXIT
HDIL,Housing Development and Infrastructure Limited,Real Estate,Real Estate - Diversified,1.5199999809265137,False,-0.9,False,False,-42.95,-57.55,False,15.64,1168.45,False,EXIT
ATAM,Atam Valves Limited,Industrials,Specialty Industrial Machinery,54.349998474121094,False,1.82,False,False,-45.08,-43.56,False,47.21,60.23,False,EXIT
TOUCHWOOD,Touchwood Entertainment Limited,Communication Services,Advertising Agencies,63.650001525878906,False,3.32,False,False,-20.72,-38.88,False,61.63,74.58,False,EXIT
PIONEEREMB,Pioneer Embroideries Limited,Consumer Cyclical,Textile Manufacturing,23.100000381469727,False,-0.0,False,False,-50.74,-44.45,False,347.0,375.0,False,EXIT
CTE,Cambridge Technology Enterprises Limited,Technology,Information Technology Services,37.5,False,-0.64,False,True,-12.97,-13.52,False,55.16,76.32,False,EXIT
ODIGMA,Odigma Consultancy Solutions Limited,Communication Services,Advertising Agencies,22.540000915527344,False,-1.04,False,False,-12.89,-31.16,False,48.2,47.34,True,EXIT
CURAA,CURAA,Technology,Software - Application,71.69999694824219,False,-1.75,False,False,-79.7,-79.84,False,0.74,6.33,False,EXIT
PARSVNATH,Parsvnath Developers Limited,Real Estate,Real Estate - Development,1.5299999713897705,False,-172.0,False,False,-79.8,-93.93,False,70.0,1114.0,False,EXIT
ACCURACY,Accuracy Shipping Limited,Industrials,Integrated Freight & Logistics,4.829999923706055,False,3.0,False,False,-36.03,-34.54,False,632.0,941.0,False,EXIT
VINEETLAB,Vineet Laboratories Limited,Basic Materials,Chemicals,38.439998626708984,False,-10.0,False,True,7.28,7.61,True,55.0,243.0,False,HOLD
NAGREEKEXP,Nagreeka Exports Limited,Consumer Cyclical,Textile Manufacturing,24.31999969482422,False,3.0,False,False,-15.13,-8.92,False,595.0,614.0,False,EXIT
PRAKASHSTL,Prakash Steelage Limited,Basic Materials,Steel,3.9600000381469727,False,0.62,False,False,-35.38,-34.92,False,91.13,1072.34,False,EXIT
NGIL,Nakoda Group of Industries Limited,Consumer Defensive,Packaged Foods,41.97999954223633,False,1.63,False,True,60.9,56.56,True,44.85,59.62,False,HOLD
BONLON,Bonlon Industries Limited,Basic Materials,Other Industrial Metals & Mining,40.9900016784668,False,1.0,False,False,,,False,582.0,651.0,False,EXIT
ALKALI,Alkali Metals Limited,Basic Materials,Specialty Chemicals,69.93000030517578,False,1.08,False,False,-24.5,-24.08,False,89.98,93.03,False,EXIT
JHS,JHS Svendgaard Laboratories Limited,Consumer Defensive,Household & Personal Products,8.609999656677246,False,-2.0,False,False,-28.12,-31.86,False,109.0,138.0,False,EXIT
DIGIDRIVE,Digidrive Distributors Limited,Consumer Cyclical,Internet Retail,17.440000534057617,False,6.38,False,False,-53.25,-46.95,False,27.87,31.9,False,EXIT
UMAEXPORTS,Uma Exports Limited,Consumer Defensive,Farm Products,21.09000015258789,False,1.0,False,False,-56.97,-60.52,False,1417.0,1676.0,False,EXIT
IL&FSTRANS,IL&FS Transportation Networks Limited,Industrials,Infrastructure Operations,2.140000104904175,False,,False,False,-38.45,-36.95,False,,4382.0,False,EXIT
ROML,Raj Oil Mills Limited,Consumer Defensive,Packaged Foods,45.47999954223633,False,4.0,False,False,-1.37,-5.29,False,153.0,151.0,True,EXIT
GENSOL,Gensol Engineering Limited,Technology,Solar,16.65999984741211,False,140.0,True,False,-63.9,-64.14,False,1297.0,904.0,True,EXIT
AJOONI,Ajooni Biotech Limited,Consumer Defensive,Packaged Foods,3.7699999809265137,False,4.0,True,False,-27.22,-30.97,False,215.0,182.0,True,EXIT
DAMODARIND,Damodar Industries Limited,Consumer Cyclical,Textile Manufacturing,28.5,False,6.0,False,False,-28.73,-22.49,False,480.0,909.0,False,EXIT
AGRITECH,Agri-tech (India) Limited,Consumer Defensive,Farm Products,107.61000061035156,False,-0.87,False,False,-23.91,-27.68,False,0.36,0.38,False,EXIT
GATECHDVR,GACM Technologies Limited,Financial Services,Asset Management,0.49000000953674316,False,6.31,False,True,6.59,7.33,True,16.83,18.59,False,HOLD
RKEC,RKEC Projects Limited,Industrials,Engineering & Construction,24.770000457763672,False,-55.0,False,False,-68.83,-67.25,False,121.0,399.0,False,EXIT
CAPTRUST,Capital Trust Limited,Financial Services,Credit Services,20.65999984741211,False,-38.0,False,True,-67.33,-66.26,False,41.0,186.0,False,EXIT
SECURKLOUD,SecureKloud Technologies Limited,Technology,Software - Application,18.530000686645508,False,-6.83,False,False,-28.89,-29.35,False,18.44,59.31,False,EXIT
ATLASCYCLE,Atlas Cycles (Haryana) Limited,Consumer Cyclical,Leisure,96.62000274658203,False,-8.37,False,False,-27.89,-21.65,False,6.46,684.28,False,EXIT
TFL,Transwarranty Finance Limited,Financial Services,Mortgage Finance,11.289999961853027,False,-2.99,False,False,-38.21,-37.27,False,8.14,12.42,False,EXIT
DELTAMAGNT,Delta Manufacturing Limited,Consumer Cyclical,Textile Manufacturing,58.63999938964844,False,-7.3,False,False,-39.94,-33.67,False,66.9,90.84,False,EXIT
FMNL,Future Market Networks Limited,Real Estate,Real Estate Services,9.289999961853027,False,9.71,False,False,-17.93,-32.85,False,87.96,126.45,False,EXIT
HGM,Handson Global Management (HGM) Limited,Technology,Information Technology Services,47.38999938964844,False,3.59,False,False,-13.73,-14.28,False,52.95,56.76,False,EXIT
PALREDTEC,Palred Technologies Limited,Technology,Consumer Electronics,51.349998474121094,False,2.7,False,True,-7.56,-8.14,False,1.52,2.17,False,EXIT
ANMOL,Anmol India Limited,Energy,Thermal Coal,10.260000228881836,False,12.0,False,False,-50.45,-39.55,False,1296.0,1501.0,False,EXIT
SUNDARAM,Sundaram Multi Pap Limited,Basic Materials,Paper & Paper Products,1.090000033378601,False,4.0,False,False,-49.76,-49.26,False,146.0,137.0,True,EXIT
AGROPHOS,Agro Phos (India) Limited,Basic Materials,Agricultural Inputs,28.239999771118164,False,5.0,False,False,-20.48,-20.06,False,137.0,148.0,False,EXIT
SUPREMEENG,Supreme Engineering Limited,Basic Materials,Steel,2.369999885559082,False,-9.37,False,True,82.46,82.58,True,24.76,173.57,False,HOLD
MALUPAPER,Malu Paper Mills Limited,Basic Materials,Paper & Paper Products,31.739999771118164,False,-12.0,False,False,-20.88,-20.46,False,364.0,335.0,True,EXIT
BALKRISHNA,Balkrishna Paper Mills Limited,Consumer Cyclical,Packaging & Containers,17.40999984741211,False,-6.55,False,False,-21.7,-15.48,False,5.38,242.38,False,EXIT
SHIVAMILLS,Shiva Mills Limited,Consumer Cyclical,Textile Manufacturing,60.060001373291016,False,3.0,False,False,-23.56,-17.33,False,140.0,213.0,False,EXIT
ANSALAPI,Ansal Properties & Infrastructure Limited,Real Estate,Real Estate - Development,3.5199999809265137,False,-1391.0,False,False,-21.08,-35.95,False,193.0,914.0,False,EXIT
SUVIDHAA,Suvidhaa Infoserve Limited,Technology,Information Technology Services,2.5399999618530273,False,-5.39,False,False,-45.15,-45.51,False,0.84,170.72,False,EXIT
ICDSLTD,ICDS Limited,Real Estate,Real Estate Services,40.04999923706055,False,0.02,False,False,-2.62,-17.72,False,1.49,6.72,False,EXIT
ADROITINFO,Adroit Infotech Limited,Technology,Information Technology Services,9.9399995803833,False,-1.38,False,True,-12.37,-12.92,False,4.25,22.55,False,EXIT
TRU,TruCap Finance Limited,Financial Services,Credit Services,4.170000076293945,False,-103.0,False,False,-68.79,-67.71,False,64.0,196.0,False,EXIT
ORCHASP,Orchasp Limited,Technology,Software - Application,1.4800000190734863,False,0.79,False,False,-52.33,-52.64,False,15.58,104.67,False,EXIT
KSR,KSR Footwear Limited,Consumer Cyclical,Footwear & Accessories,29.479999542236328,False,-8.0,True,False,,,False,200.0,206.0,False,EXIT
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,31.799999237060547,False,0.48,False,False,-41.19,-29.38,False,34.32,40.04,False,EXIT
RAJTV,Raj Television Network Limited,Communication Services,Broadcasting,10.140000343322754,False,-0.57,False,False,-62.63,-80.23,False,68.44,125.82,False,EXIT
HYBRIDFIN,Hybrid Financial Services Limited,Financial Services,Capital Markets,17.940000534057617,False,2.55,False,False,12.27,12.99,True,4.61,4.1,True,EXIT
MANUGRAPH,Manugraph India Limited,Industrials,Specialty Industrial Machinery,16.190000534057617,False,5.59,False,True,-29.51,-28.02,False,82.69,271.31,False,EXIT
VINNY,Vinny Overseas Limited,Consumer Cyclical,Textile Manufacturing,1.059999942779541,False,1.0,False,False,-28.1,-21.86,False,133.0,207.0,False,EXIT
AHLADA,Ahlada Engineers Limited,Industrials,Building Products & Equipment,41.09000015258789,False,-0.35,False,False,-38.58,-37.08,False,97.54,259.46,False,EXIT
SVPGLOB,SVP Global Textiles Limited,Consumer Cyclical,Textile Manufacturing,3.8499999046325684,False,-6.55,False,True,-1.76,4.42,False,0.0,145.07,False,EXIT
BLUECOAST,Blue Coast Hotels Limited,Consumer Cyclical,Lodging,24.979999542236328,False,-1.05,False,False,-76.89,-70.53,False,2.25,134.89,False,EXIT
PRITI,Priti International Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",35.93000030517578,False,0.76,False,False,-72.11,-65.77,False,22.03,90.33,False,EXIT
COUNCODOS,Country Condo's Limited,Real Estate,Real Estate - Development,6.25,False,0.62,False,True,6.6,-8.61,False,18.04,45.27,False,EXIT
MASKINVEST,Mask Investments Limited,Financial Services,Capital Markets,147.39999389648438,False,0.09,False,False,-8.81,-8.0,False,0.32,0.74,False,EXIT
LCCINFOTEC,LCC Infotech Limited,Consumer Defensive,Education & Training Services,3.9200000762939453,False,-0.46,False,False,-21.37,-25.16,False,0.0,11.06,False,EXIT
WEWIN,We Win Limited,Technology,Information Technology Services,46.5,False,4.37,False,False,-15.29,-15.83,False,96.86,93.65,True,EXIT
KARMAENG,Karma Energy Limited,Utilities,Utilities - Renewable,41.220001220703125,False,0.89,False,False,-18.34,-29.01,False,9.9,35.88,False,EXIT
JAIPURKURT,Nandani Creation Limited,Consumer Cyclical,Apparel Manufacturing,27.06999969482422,False,2.0,False,False,-44.32,-38.04,False,118.0,111.0,True,EXIT
ARCHIES,Archies Limited,Consumer Cyclical,Specialty Retail,13.699999809265137,False,-5.97,False,False,-38.83,-32.57,False,50.24,194.51,False,EXIT
GAYAHWS,Gayatri Highways Limited,Industrials,Infrastructure Operations,1.9700000286102295,False,-14.0,False,False,-13.42,-11.98,False,22.0,15.0,True,EXIT
SHEKHAWATI,Shekhawati Industries Limited,Consumer Cyclical,Textile Manufacturing,20.329999923706055,False,12.0,False,True,-13.61,-7.41,False,15.0,363.0,False,EXIT
RKDL,Ravi Kumar Distilleries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,18.559999465942383,False,0.18,False,False,-34.09,-37.79,False,19.84,81.28,False,EXIT
AKI,AKI India Limited,Consumer Cyclical,Footwear & Accessories,4.150000095367432,False,1.38,False,False,-67.63,-61.29,False,72.04,68.66,True,EXIT
DHRUV,Dhruv Consultancy Services Limited,Industrials,Engineering & Construction,23.6299991607666,False,-35.0,False,False,-68.69,-67.12,False,37.0,102.0,False,EXIT
21STCENMGM,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,43.189998626708984,False,-15.0,False,True,-29.1,-28.19,False,-13.0,37.0,False,EXIT
OSIAHYPER,Osia Hyper Retail Limited,Consumer Cyclical,Department Stores,2.5299999713897705,False,18.0,False,False,-88.51,-82.13,False,1423.0,1427.0,False,EXIT
DANGEE,Dangee Dums Limited,Consumer Cyclical,Restaurants,2.890000104904175,False,-1.41,False,False,-43.87,-37.6,False,29.69,38.32,False,EXIT
CELEBRITY,Celebrity Fashions Limited,Consumer Cyclical,Apparel Manufacturing,6.769999980926514,False,-11.0,False,False,-56.22,-49.92,False,158.0,364.0,False,EXIT
TPHQ,Teamo Productions HQ Limited,Industrials,Engineering & Construction,0.4099999964237213,False,6.0,True,False,-50.16,-48.63,False,118.0,840.0,False,EXIT
AKASH,Akash Infra-Projects Limited,Industrials,Engineering & Construction,26.229999542236328,False,0.99,False,False,-6.11,-4.68,False,70.16,140.11,False,EXIT
GOLDENTOBC,Golden Tobacco Limited,Consumer Defensive,Tobacco,25.479999542236328,False,2.71,False,False,-27.97,-31.71,False,32.66,96.09,False,EXIT
PRUDMOULI,Prudential Sugar Corporation Ltd.,Consumer Defensive,Confectioners,13.319999694824219,False,2.0,False,False,-66.65,-70.13,False,103.0,105.0,False,EXIT
MANGALAM,Mangalam Drugs & Organics Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27.790000915527344,False,-38.0,False,False,-78.72,-66.66,False,232.0,451.0,False,EXIT
AMBICAAGAR,Ambica Agarbathies Aroma & Industries Limited,Consumer Defensive,Household & Personal Products,24.889999389648438,False,3.0,False,True,-8.28,-12.15,False,136.0,168.0,False,EXIT
SAGARDEEP,Sagardeep Alloys Limited,Basic Materials,Copper,24.110000610351562,False,3.0,True,False,-18.0,-17.59,False,196.0,165.0,True,EXIT
LFIC,Lakshmi Finance & Industrial Corporation Limited,Financial Services,Asset Management,140.14999389648438,False,1.37,False,False,-37.02,-36.08,False,12.04,15.03,False,EXIT
VIVIMEDLAB,Vivimed Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4.960000038146973,False,,False,False,-15.47,-3.83,False,,570.0,False,EXIT
TNTELE,Tamilnadu Telecommunications Limited,Technology,Communication Equipment,9.020000457763672,False,-15.0,False,False,-47.42,-47.76,False,0.0,14.0,False,EXIT
BANG,Bang Overseas Limited,Consumer Cyclical,Apparel Manufacturing,30.200000762939453,False,3.0,False,False,-51.27,-44.98,False,232.0,223.0,True,EXIT
HBSL,HB Stockholdings Limited,Financial Services,Capital Markets,57.58000183105469,False,-10.0,False,False,-31.16,-30.25,False,12.0,44.0,False,EXIT
LASA,Lasa Supergenerics Limited,Healthcare,Drug Manufacturers - Specialty & Generic,7.519999980926514,False,-17.0,False,False,-40.94,-29.13,False,6.0,244.0,False,EXIT
MITTAL,Mittal Life Style Limited,Consumer Cyclical,Textile Manufacturing,0.9200000166893005,False,1.13,False,False,-53.19,-46.89,False,79.59,99.75,False,EXIT
ADL,Archidply Decor Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",70.70999908447266,False,-0.11,False,False,-28.53,-22.29,False,46.32,54.28,False,EXIT
ABMINTLLTD,ABM International Limited,Basic Materials,Specialty Chemicals,69.37000274658203,False,-1.38,False,True,31.37,31.64,True,50.61,155.95,False,HOLD
MADHUCON,Madhucon Projects Limited,Industrials,Engineering & Construction,5.25,False,11.0,False,False,-24.23,-22.76,False,357.0,1137.0,False,EXIT
AROGRANITE,Aro Granite Industries Limited,Industrials,Building Products & Equipment,24.90999984741211,False,-19.0,False,False,-37.27,-35.77,False,67.0,253.0,False,EXIT
MOHITIND,Mohit Industries Limited,Consumer Cyclical,Textile Manufacturing,24.530000686645508,False,-1.0,False,False,-41.3,-35.03,False,132.0,245.0,False,EXIT
ORIENTALTL,Oriental Trimex Limited,Industrials,Building Products & Equipment,5.050000190734863,False,2.02,False,False,-55.72,-54.18,False,27.36,74.51,False,EXIT
SEYAIND,Seya Industries Limited,Basic Materials,Specialty Chemicals,12.300000190734863,False,-2.98,False,False,-38.62,-38.15,False,0.0,412.78,False,EXIT
NKIND,N.K Industries Limited,Consumer Defensive,Household & Personal Products,60.779998779296875,False,-3.23,False,False,-7.76,-11.63,False,2.4,473.91,False,EXIT
GSS,GSS Infotech Limited,Technology,Information Technology Services,13.420000076293945,False,-52.0,False,False,-56.74,-57.03,False,8.0,35.0,False,EXIT
GANGAFORGE,Ganga Forging Limited,Industrials,Metal Fabrication,2.619999885559082,False,-2.3,False,False,-28.68,-27.2,False,35.07,43.22,False,EXIT
SUPERSPIN,Super Spinning Mills Limited,Consumer Cyclical,Textile Manufacturing,5.880000114440918,False,-5.18,False,False,-46.26,-39.98,False,6.31,440.5,False,EXIT
ASHOKAMET,Ashoka Metcast Limited,Basic Materials,Steel,14.020000457763672,False,0.21,False,False,-23.56,-23.13,False,3.53,19.17,False,EXIT
SITINET,SITI Networks Limited,Communication Services,Entertainment,0.28999999165534973,False,-181.0,False,False,-30.23,-48.26,False,339.0,856.0,False,EXIT
CEREBRAINT,Cerebra Integrated Technologies Limited,Industrials,Waste Management,2.630000114440918,False,-64.0,False,False,-69.23,-67.66,False,4.0,261.0,False,EXIT
CYBERMEDIA,Cyber Media (India) Limited,Communication Services,Publishing,16.719999313354492,False,0.69,False,True,14.43,-4.21,False,13.47,15.24,False,EXIT
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,Industrials,Engineering & Construction,928.0,False,-0.73,False,True,7.49,8.89,True,0.9,5.68,False,HOLD
DNAMEDIA,Diligent Media Corporation Limited,Communication Services,Publishing,2.7100000381469727,False,-6.59,False,False,-31.15,-49.17,False,7.44,124.04,False,EXIT
AKSHAR,Akshar Spintex Limited,Consumer Cyclical,Textile Manufacturing,0.4000000059604645,False,-6.0,False,False,-28.64,-22.4,False,121.0,175.0,False,EXIT
GTECJAINX,G-Tec Jainx Education Limited,Consumer Defensive,Education & Training Services,28.0,False,-0.22,False,True,14.28,10.25,True,5.36,6.5,False,HOLD
EASTSILK,Eastern Silk Industries Limited,Consumer Cyclical,Textile Manufacturing,62.689998626708984,False,-14.0,False,False,3380.66,3378.74,True,24.0,103.0,False,EXIT
MADHAV,Madhav Marbles and Granites Limited,Industrials,Building Products & Equipment,35.7599983215332,False,2.33,False,False,-21.93,-20.46,False,30.24,90.97,False,EXIT
