Symbol,Company Name,Sector,Industry,Market Cap,Net Profit (Cr),ROCE (%),ROE (%),Debt to Equity,Latest Quarter Profit (Cr),Last 3Q Avg Profit (Cr),Public Holding (%),Is Bank/Finance,Is PSU,Passes Criteria,Screening Date
HONASA,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,95870205952,72.69,3.42,10.98,0.1118,39.23,30.78,45.68,False,False,False,2026-01-08
SANOFI,Sanofi India Limited,Healthcare,Drug Manufacturers - General,95811076096,413.3,0.0,0.0,0.0267,69.5,97.67,39.41,False,False,False,2026-01-08
RHIM,RHI Magnesita India Limited,Industrials,Metal Fabrication,95749087232,202.51,2.84,3.97,0.1031,38.35,39.66,29.4,False,False,False,2026-01-08
EMBDL,Embassy Developments Limited,Real Estate,Real Estate - Diversified,95593955328,199.6,0.68,-2.86,0.4592,165.85,79.45,39.48,False,False,False,2026-01-08
ASTRAMICRO,Astra Microwave Products Limited,Technology,Communication Equipment,95400738816,153.51,9.08,15.03,0.2389,23.9,45.73,78.46,False,False,False,2026-01-08
PGHL,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,94883708928,200.98,0.0,0.0,0.01,66.18,78.14,47.76,False,False,False,2026-01-08
VESUVIUS,Vesuvius India Limited,Industrials,Specialty Industrial Machinery,94294630400,264.52,0.0,0.0,0.0,61.54,60.75,42.62,False,False,False,2026-01-08
AEQUS,AEQUS,Industrials,Aerospace & Defense,93879894016,102.35,0.0,0.0,1.08,0.0,0.0,13.43,False,False,False,2026-01-08
JKLAKSHMI,JK Lakshmi Cement Limited,Basic Materials,Building Materials,93772488704,276.83,5.8,13.45,0.7214,150.17,110.26,52.85,False,False,False,2026-01-08
TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,93210951680,1275.32,20.76,0.0,0.0,324.98,317.31,45.25,False,False,True,2026-01-08
GRINFRA,G R Infraprojects Limited,Industrials,Engineering & Construction,93087252480,1014.34,6.49,13.02,0.6254,192.62,303.22,23.83,False,False,False,2026-01-08
ASKAUTOLTD,ASKAUTOLTD,Consumer Cyclical,Auto Parts,92706299904,247.62,11.15,25.91,0.5276,66.07,63.6,23.97,False,False,False,2026-01-08
LATENTVIEW,Latent View Analytics Limited,Industrials,Consulting Services,92692045824,174.18,6.73,12.25,0.0152,50.56,45.36,27.74,False,False,False,2026-01-08
RKFORGE,Ramkrishna Forgings Limited,Industrials,Metal Fabrication,91995144192,415.03,1.93,7.42,0.8873,9.5,52.05,47.65,False,False,False,2026-01-08
HCG,HealthCare Global Enterprises Limited,Healthcare,Medical Care Facilities,91988467712,44.41,3.68,4.33,1.7791,16.27,6.36,34.47,False,False,False,2026-01-08
KPIGREEN,KPI Green Energy Limited,Utilities,Utilities - Renewable,91477966848,319.58,8.87,17.26,0.8824,116.64,95.86,43.49,False,False,False,2026-01-08
ABFRL,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,Apparel Manufacturing,91385987072,375.82,-1.75,-14.87,0.8468,233.73,73.45,47.12,False,False,False,2026-01-08
VARROC,Varroc Engineering Limited,Consumer Cyclical,Auto Parts,91198201856,61.23,6.2,8.83,0.5314,60.95,57.69,24.99,False,False,False,2026-01-08
CLEAN,Clean Science and Technology Limited,Basic Materials,Specialty Chemicals,91126784000,264.4,12.44,18.96,0.0014,70.06,66.16,44.33,False,False,False,2026-01-08
SKFINDIA,SKF India Limited,Industrials,Tools & Accessories,91119951872,565.91,11.48,21.26,0.0012,105.49,143.66,46.64,False,False,False,2026-01-08
TIMETECHNO,Time Technoplast Limited,Consumer Cyclical,Packaging & Containers,90978787328,387.94,9.42,14.59,0.2195,115.44,101.79,47.34,False,False,False,2026-01-08
APOLLO,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,90430595072,56.4,6.94,9.66,0.3348,18.51,15.99,40.12,False,False,False,2026-01-08
BBOX,Black Box Limited,Technology,Software - Application,90083983360,204.78,8.05,28.5,1.1475,55.65,54.66,24.26,False,False,False,2026-01-08
ESABINDIA,ESAB India Limited,Industrials,Tools & Accessories,89949110272,175.42,24.64,54.43,0.0088,79.2,42.92,25.8,False,False,False,2026-01-08
MAPMYINDIA,C. E. Info Systems Limited,Technology,Software - Infrastructure,89890971648,147.19,11.02,18.66,0.0115,18.51,42.37,31.43,False,False,False,2026-01-08
STARCEMENT,Star Cement Limited,Basic Materials,Building Materials,89735348224,169.0,6.56,10.48,0.2139,98.45,46.03,18.15,False,False,False,2026-01-08
GPPL,Gujarat Pipavav Port Limited,Industrials,Marine Shipping,89697435648,396.9,10.65,20.21,0.0211,104.32,95.74,56.04,False,False,False,2026-01-08
TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,89449046016,1182.61,1.84,13.59,0.0,304.89,298.44,69.18,True,False,True,2026-01-08
JLHL,Jupiter Life Line Hospitals Limited,Healthcare,Medical Care Facilities,89373573120,193.5,9.16,14.67,0.2781,57.48,47.07,36.21,False,False,False,2026-01-08
STAR,Strides Pharma Science Limited,Healthcare,Drug Manufacturers - Specialty & Generic,89223184384,3593.46,6.8,16.45,0.6579,99.61,80.66,61.51,False,False,False,2026-01-08
BLUEJET,Blue Jet Healthcare Limited,Healthcare,Biotechnology,88955281408,305.2,19.32,32.33,0.0164,91.17,89.14,19.11,False,False,False,2026-01-08
INDIASHLTR,India Shelter Finance Corporation Limited,Financial Services,Mortgage Finance,88454365184,377.87,5.87,16.5,1.884,119.45,98.11,41.06,True,False,False,2026-01-08
SHAKTIPUMP,Shakti Pumps (India) Limited,Industrials,Specialty Industrial Machinery,87631069184,408.37,14.86,31.28,0.38,90.71,103.7,43.35,False,False,False,2026-01-08
TARIL,TARIL,Industrials,Electrical Equipment & Parts,87498334208,214.27,9.87,20.5,0.2672,33.91,72.09,35.58,False,False,False,2026-01-08
SEQUENT,Sequent Scientific Limited,Healthcare,Drug Manufacturers - Specialty & Generic,87122657280,21.88,4.91,6.64,0.5531,14.74,9.02,22.03,False,False,False,2026-01-08
ZEEL,Zee Entertainment Enterprises Limited,Communication Services,Broadcasting,87013449728,679.5,3.48,5.01,0.0246,143.7,187.13,96.73,False,False,False,2026-01-08
BALRAMCHIN,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,86131859456,436.92,7.25,10.85,0.1976,53.89,117.06,58.44,False,False,False,2026-01-08
PNGJL,PNGJL,Consumer Cyclical,Luxury Goods,85476483072,218.27,7.11,19.09,0.7591,79.31,72.46,16.9,False,False,False,2026-01-08
JSLL,JSLL,Healthcare,Medical Care Facilities,85264089088,90.73,32.93,54.37,0.3004,58.75,38.94,29.24,False,False,False,2026-01-08
KRBL,KRBL Limited,Consumer Defensive,Packaged Foods,85091622912,476.05,8.03,11.68,0.0129,172.11,145.8,27.62,False,False,False,2026-01-08
NESCO,Nesco Limited,Industrials,Conglomerates,84476682240,375.21,10.75,15.82,0.0391,118.91,98.23,29.69,False,False,False,2026-01-08
CSBBANK,CSB Bank Limited,Financial Services,Banks - Regional,84363517952,593.8,1.39,14.05,0.0,160.33,153.56,55.36,True,False,False,2026-01-08
RELIGARE,Religare Enterprises Limited,Financial Services,Insurance - Life,84324794368,125.19,1.24,3.9,0.0807,38.83,50.8,52.9,True,False,False,2026-01-08
VIKRAMSOLR,VIKRAMSOLR,Technology,Solar,84162052096,139.83,0.0,0.0,0.089,0.0,0.0,27.87,False,False,False,2026-01-08
MAHLIFE,Mahindra Lifespace Developers Limited,Real Estate,Real Estate - Development,83405873152,61.29,-2.04,6.16,0.0951,51.24,40.53,42.96,False,False,False,2026-01-08
JAYNECOIND,Jayaswal Neco Industries Limited,Basic Materials,Steel,83030065152,112.68,10.26,15.8,0.908,93.02,70.93,32.22,False,False,False,2026-01-08
TTKPRESTIG,TTK Prestige Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",82894708736,112.44,4.46,5.52,0.0999,26.63,50.65,29.01,False,False,False,2026-01-08
ORKLAINDIA,ORKLAINDIA,Consumer Defensive,Packaged Foods,82871640064,0.0,0.0,0.0,0.0246,0.0,0.0,15.0,False,False,False,2026-01-08
WEWORK,WEWORK,Real Estate,Real Estate Services,82591834112,0.0,0.0,0.0,23.7874,0.0,0.0,26.38,False,False,False,2026-01-08
ASHAPURMIN,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,82410364928,295.81,7.44,32.93,0.8644,96.61,100.59,52.13,False,False,False,2026-01-08
V2RETAIL,V2 Retail Limited,Consumer Cyclical,Apparel Retail,82244001792,72.03,7.46,29.46,3.3924,17.23,27.43,40.91,False,False,False,2026-01-08
ALKYLAMINE,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,82214060032,186.11,0.0,0.0,0.0039,49.44,45.74,27.16,False,False,False,2026-01-08
TCI,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,82005811200,412.38,8.44,19.64,0.1042,106.5,107.13,28.63,False,False,False,2026-01-08
WESTLIFE,Westlife Foodworld Limited,Consumer Cyclical,Restaurants,81442947072,12.15,2.67,6.15,2.668,1.23,2.96,32.32,False,False,False,2026-01-08
BIRLACORPN,Birla Corporation Limited,Basic Materials,Building Materials,81437794304,295.23,3.87,7.07,0.4472,90.48,135.79,41.43,False,False,False,2026-01-08
MARKSANS,Marksans Pharma Limited,Healthcare,Drug Manufacturers - General,81052868608,380.58,7.96,14.07,0.1224,98.25,84.47,47.28,False,False,False,2026-01-08
ALOKINDS,Alok Industries Limited,Consumer Cyclical,Textile Manufacturing,79986524160,816.43,-2.89,0.0,0.0,171.56,203.19,24.71,False,False,False,2026-01-08
TRIVENI,Triveni Engineering & Industries Limited,Consumer Defensive,Confectioners,79985319936,243.19,5.36,8.54,0.2455,4.41,83.44,33.38,False,False,False,2026-01-08
PRICOLLTD,Pricol Limited,Consumer Cyclical,Auto Parts,79954264064,167.03,9.25,18.38,0.1055,49.89,40.49,60.37,False,False,False,2026-01-08
RATEGAIN,RateGain Travel Technologies Limited,Technology,Software - Application,79466668032,208.93,6.2,12.41,0.0082,51.01,52.76,50.37,False,False,False,2026-01-08
CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,79224012800,121.18,7.73,16.65,0.4801,20.07,34.57,27.75,False,False,False,2026-01-08
ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,78868635648,353.49,5.24,11.23,0.3914,103.4,102.57,57.96,False,False,False,2026-01-08
MANORAMA,Manorama Industries Limited,Consumer Defensive,Packaged Foods,78531903488,109.79,17.52,36.3,0.6688,46.94,32.08,27.13,False,False,False,2026-01-08
RCF,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,Agricultural Inputs,78229381120,242.45,2.38,6.55,0.5644,105.35,69.04,24.96,False,False,False,2026-01-08
PCJEWELLER,PC Jeweller Limited,Consumer Cyclical,Luxury Goods,78121754624,577.7,4.14,11.52,0.2203,209.54,134.89,49.23,False,False,False,2026-01-08
TEJASNET,Tejas Networks Limited,Technology,Communication Equipment,78120804352,446.53,-2.16,-11.56,1.2936,193.87,170.88,45.07,False,False,False,2026-01-08
LOTUSDEV,LOTUSDEV,Industrials,Engineering & Construction,77790150656,227.41,0.0,0.0,0.0796,46.15,50.38,14.1,False,False,False,2026-01-08
LLOYDSENGG,Lloyds Engineering Works Limited,Industrials,Specialty Industrial Machinery,77736787968,103.14,6.69,17.05,0.1572,51.84,28.05,49.0,False,False,False,2026-01-08
WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,77487620096,295.3,5.43,14.89,0.1032,84.8,78.5,71.5,False,False,False,2026-01-08
MTARTECH,MTAR Technologies Limited,Industrials,Specialty Industrial Machinery,77440352256,52.89,4.35,6.2,0.2506,10.81,16.15,68.64,False,False,False,2026-01-08
ETHOSLTD,Ethos Limited,Consumer Cyclical,Luxury Goods,77418029056,96.29,4.7,7.49,0.195,23.32,23.75,49.79,False,False,False,2026-01-08
GENUSPOWER,Genus Power Infrastructures Limited,Industrials,Electrical Equipment & Parts,77173932032,311.38,9.76,25.52,0.9166,137.32,87.68,24.9,False,False,False,2026-01-08
VOLTAMP,Voltamp Transformers Limited,Industrials,Electrical Equipment & Parts,76708003840,325.41,13.24,21.46,0.0008,78.85,83.26,61.89,False,False,False,2026-01-08
SUDARSCHEM,Sudarshan Chemical Industries Limited,Basic Materials,Specialty Chemicals,76418662400,55.75,2.8,2.93,0.6449,11.7,17.27,60.74,False,False,False,2026-01-08
EQUITASBNK,Equitas Small Finance Bank Limited,Financial Services,Banks - Regional,75825405952,147.05,-0.17,-1.54,0.5893,223.76,44.72,90.75,True,False,False,2026-01-08
GMRP&UI,GMR Power And Urban Infra Limited,Energy,Thermal Coal,75031240704,1417.53,3.6,77.62,7.3124,888.39,52.66,34.63,False,False,False,2026-01-08
POWERMECH,Power Mech Projects Limited,Industrials,Engineering & Construction,74408943616,326.48,8.77,17.43,0.4106,74.92,83.94,41.6,False,False,False,2026-01-08
KALPATARU,KALPATARU,Real Estate,Real Estate - Development,74067271680,103.44,0.0,0.0,2.2603,4.96,23.38,13.88,False,False,False,2026-01-08
DODLA,Dodla Dairy Limited,Consumer Defensive,Food Distribution,73527533568,259.93,9.77,18.44,0.0361,62.87,64.97,36.07,False,False,False,2026-01-08
DBL,Dilip Buildcon Limited,Industrials,Engineering & Construction,73441312768,640.83,5.85,16.94,1.7065,181.49,171.69,19.03,False,False,False,2026-01-08
DIACABS,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,73364914176,34.5,2.74,0.0,0.0,27.73,11.35,15.27,False,False,False,2026-01-08
KTKBANK,The Karnataka Bank Limited,Financial Services,Banks - Regional,73184256000,1272.85,0.98,9.51,0.0,319.22,276.23,86.52,True,False,False,2026-01-08
BLUESTONE,BLUESTONE,Consumer Cyclical,Luxury Goods,73071460352,221.84,0.0,0.0,1.1366,59.22,0.0,50.46,False,False,False,2026-01-08
SHARDACROP,Sharda Cropchem Limited,Basic Materials,Agricultural Inputs,72831213568,304.38,7.18,18.19,0.0015,142.78,92.38,25.17,False,False,False,2026-01-08
MAHSEAMLES,Maharashtra Seamless Limited,Basic Materials,Steel,72540487680,777.49,7.15,12.53,0.0015,230.32,204.19,46.81,False,False,False,2026-01-08
INOXGREEN,Inox Green Energy Services Limited,Utilities,Utilities - Renewable,72494276608,19.8,-0.4,3.17,0.047,27.9,10.57,43.51,False,False,False,2026-01-08
GSFC,Gujarat State Fertilizers & Chemicals Limited,Basic Materials,Agricultural Inputs,72277401600,591.06,2.55,5.16,0.0001,324.07,114.69,55.84,False,False,False,2026-01-08
BECTORFOOD,Mrs. Bectors Food Specialities Limited,Consumer Defensive,Packaged Foods,71727398912,143.23,6.32,11.69,0.1503,36.51,33.25,48.0,False,False,False,2026-01-08
SAPPHIRE,Sapphire Foods India Limited,Consumer Cyclical,Restaurants,71138107392,19.25,1.65,0.02,0.9923,1.8,5.6,64.03,False,False,False,2026-01-08
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,Chemicals,71031128064,597.77,2.35,7.48,0.0015,179.0,152.59,56.62,False,False,False,2026-01-08
MOIL,MOIL Limited,Basic Materials,Other Industrial Metals & Mining,70945120256,381.64,7.2,11.36,0.0,70.44,76.94,35.29,False,False,False,2026-01-08
THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,70842875904,91.51,17.11,24.73,0.0462,38.98,20.33,38.96,False,False,False,2026-01-08
BORORENEW,Borosil Renewables Limited,Technology,Solar,70695477248,69.57,3.05,-22.91,0.2281,26.41,71.14,29.81,False,False,False,2026-01-08
SAREGAMA,Saregama India Limited,Communication Services,Entertainment,70571786240,204.25,6.04,12.58,0.0019,36.66,55.78,40.8,False,False,False,2026-01-08
TRANSRAILL,TRANSRAILL,Industrials,Engineering & Construction,70538125312,326.63,7.95,24.81,0.391,90.98,108.54,28.74,False,False,False,2026-01-08
MAXESTATES,MAXESTATES,Real Estate,Real Estate - Development,70430605312,40.81,1.02,1.77,0.6954,11.45,13.08,29.62,False,False,False,2026-01-08
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,69478875136,211.19,8.82,17.13,0.0076,26.6,61.43,56.72,False,False,False,2026-01-08
GRWRHITECH,Garware Hi-Tech Films Limited,Basic Materials,Specialty Chemicals,69137276928,331.22,8.72,13.21,0.0073,91.23,73.88,32.76,False,False,False,2026-01-08
GALAXYSURF,Galaxy Surfactants Limited,Basic Materials,Specialty Chemicals,68980760576,304.91,6.38,11.92,0.1056,66.49,73.32,27.26,False,False,False,2026-01-08
PGIL,Pearl Global Industries Limited,Consumer Cyclical,Apparel Manufacturing,68820754432,248.33,8.88,21.39,0.5868,73.32,64.11,26.76,False,False,False,2026-01-08
AKUMS,AKUMS,Healthcare,Drug Manufacturers - Specialty & Generic,68677177344,338.18,3.85,10.75,0.0285,40.78,92.09,19.85,False,False,False,2026-01-08
AJAXENGG,AJAXENGG,Industrials,Farm & Heavy Construction Machinery,68295139328,260.1,13.1,22.33,0.0004,39.07,51.3,17.91,False,False,False,2026-01-08
HAPPSTMNDS,Happiest Minds Technologies Limited,Technology,Information Technology Services,67925229568,184.66,5.17,12.39,0.0,57.13,44.54,55.23,False,False,False,2026-01-08
TANLA,Tanla Platforms Limited,Technology,Software - Application,67888926720,507.28,10.72,21.94,0.0257,118.41,122.02,44.8,False,False,False,2026-01-08
PRSMJOHNSN,Prism Johnson Limited,Basic Materials,Building Materials,67318910976,79.93,0.57,9.64,0.9347,2.81,59.99,38.85,False,False,False,2026-01-08
WELENT,Welspun Enterprises Limited,Industrials,Engineering & Construction,66962419712,322.56,5.68,14.7,0.6764,90.41,85.6,34.36,False,False,False,2026-01-08
CERA,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,66905903104,246.48,9.1,18.17,0.0435,56.65,59.33,32.21,False,False,False,2026-01-08
ATLANTAELE,ATLANTAELE,Industrials,Electrical Equipment & Parts,66811629568,104.24,0.0,0.0,0.4626,25.1,26.87,0.85,False,False,False,2026-01-08
TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,66222399488,166.56,38.69,76.18,0.0106,45.84,41.0,34.35,False,False,False,2026-01-08
AARTIPHARM,Aarti Pharmalabs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,66204250112,272.4,7.26,12.29,0.3297,27.92,70.61,53.06,False,False,False,2026-01-08
EPL,EPL Limited,Consumer Cyclical,Packaging & Containers,66109194240,359.0,8.68,17.24,0.323,104.3,102.6,43.39,False,False,False,2026-01-08
MIDHANI,Mishra Dhatu Nigam Limited,Basic Materials,Steel,66018615296,110.84,3.39,7.72,0.2347,12.96,31.56,26.06,False,False,False,2026-01-08
INDIAGLYCO,India Glycols Limited,Basic Materials,Chemicals,65954336768,230.92,5.19,11.44,0.8585,65.06,64.69,35.18,False,False,False,2026-01-08
NETWORK18,Network18 Media & Investments Limited,Communication Services,Entertainment,65946124288,1687.0,-0.41,-7.54,0.6436,148.03,520.28,36.47,False,False,False,2026-01-08
GARFIBRES,Garware Technical Fibres Limited,Consumer Cyclical,Textile Manufacturing,65928417280,231.55,8.3,16.84,0.1015,31.99,57.32,44.02,False,False,False,2026-01-08
RUSTOMJEE,Keystone Realtors Limited,Real Estate,Real Estate - Development,65867137024,171.96,1.06,4.49,0.4337,8.55,31.46,25.31,False,False,False,2026-01-08
IMFA,Indian Metals and Ferro Alloys Limited,Basic Materials,Other Industrial Metals & Mining,65756516352,378.72,7.89,13.63,0.1728,92.29,88.55,25.34,False,True,False,2026-01-08
FDC,FDC Limited,Healthcare,Drug Manufacturers - Specialty & Generic,65506635776,266.79,5.04,9.55,0.0085,28.37,65.69,29.91,False,False,False,2026-01-08
ARVINDFASN,Arvind Fashions Limited,Consumer Cyclical,Apparel Manufacturing,65323606016,35.57,5.86,4.82,1.0234,12.57,49.8,54.77,False,False,False,2026-01-08
REDTAPE,REDTAPE Limited,Consumer Cyclical,Footwear & Accessories,65079463936,170.0,9.02,23.12,1.0842,27.54,50.96,27.76,False,False,False,2026-01-08
GANESHHOU,Ganesh Housing Limited,Real Estate,Real Estate - Development,64766820352,598.06,20.7,29.66,0.0348,93.06,161.41,14.33,False,False,True,2026-01-08
THOMASCOOK,Thomas Cook (India) Limited,Consumer Cyclical,Travel Services,64731729920,254.33,2.72,11.55,0.2171,66.44,62.07,34.06,False,False,False,2026-01-08
SMLMAH,SMLMAH,Consumer Cyclical,Auto Manufacturers,64689704960,121.67,11.54,36.55,0.5716,66.96,25.09,14.54,False,False,False,2026-01-08
JAIBALAJI,Jai Balaji Industries Limited,Basic Materials,Steel,64493670400,557.88,6.67,14.12,0.2064,26.48,88.82,25.23,False,False,False,2026-01-08
PARKHOSPS,PARKHOSPS,Healthcare,Medical Care Facilities,64482959360,205.16,0.0,0.0,0.5803,0.0,0.0,14.84,False,False,False,2026-01-08
